transectId,block,type_CT_TT,originTagNum,end5mTagNum,comments,plantID,x,y,height_Spring23,height_Fall23,width_Spring23,width_Fall23,repro_Spring23,repro_Fall23,numRep_Spring23,numRep_Fall23,notes_Spring23,notes_Fall23
21,11,CT,1021,1031,End replaced with tag 1061,464,0.5,0.91,,5.0,,13.0,,1.0,,8.0,,
21,11,CT,1021,1031,End replaced with tag 1061,465,0.5,1.9,,2.0,,10.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,466,0.5,2.95,,1.0,,5.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,467,0.54,1.73,,2.0,,8.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,468,0.54,3.61,,3.0,,7.0,,1.0,,1.0,,
21,11,CT,1021,1031,End replaced with tag 1061,469,0.54,3.85,,4.0,,13.0,,1.0,,3.0,,
21,11,CT,1021,1031,End replaced with tag 1061,470,0.55,1.81,,3.0,,9.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,471,0.55,2.05,,3.0,,12.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,472,0.59,1.7,,3.0,,8.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,473,0.59,2.18,,3.0,,18.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,474,0.6,1.75,,2.0,,11.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,475,0.6,1.79,,2.0,,8.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,476,0.6,2.99,,2.0,,10.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,477,0.6,3.75,,2.0,,6.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,478,0.62,3.19,,3.0,,9.0,,1.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,479,0.62,4.32,,8.0,,12.0,,1.0,,7.0,,
21,11,CT,1021,1031,End replaced with tag 1061,480,0.63,4.28,,7.0,,9.0,,1.0,,4.0,,
21,11,CT,1021,1031,End replaced with tag 1061,481,0.65,0.64,,3.0,,10.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,482,0.65,0.88,,7.0,,11.0,,1.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,483,0.67,2.3,,2.0,,8.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,484,0.7,0.1,,0.5,,9.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,485,0.7,2.05,,4.0,,10.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,486,0.7,3.1,,2.0,,11.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,487,0.7,4.35,,9.0,,9.0,,1.0,,25.0,,
21,11,CT,1021,1031,End replaced with tag 1061,488,0.71,2.36,,2.0,,7.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,489,0.71,4.61,,2.0,,10.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,490,0.72,2.27,,5.0,,9.0,,1.0,,1.0,,
21,11,CT,1021,1031,End replaced with tag 1061,491,0.75,1.76,,2.0,,13.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,492,0.77,4.4,,2.0,,4.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,493,0.78,2.31,,2.0,,10.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,494,0.78,2.42,,3.0,,13.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,495,0.79,0.73,,3.0,,13.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,496,0.84,2.75,,2.0,,6.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,497,0.88,3.62,,4.0,,14.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,498,0.9,0.01,,6.0,,12.0,,1.0,,4.0,,
21,11,CT,1021,1031,End replaced with tag 1061,499,0.92,2.59,,4.0,,7.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,500,0.94,1.46,,2.0,,4.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,501,0.95,3.18,,2.0,,12.0,,0.0,,0.0,,
21,11,CT,1021,1031,End replaced with tag 1061,502,0.99,2.3,,3.0,,15.0,,0.0,,0.0,,
Recorded By,,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
transectId,block,type_CT_TT,originTagNum,end5mTagNum,comments,plantID,x,y,height_Spring23,height_Fall23,width_Spring23,width_Fall23,repro_Spring23,repro_Fall23,numRep_Spring23,numRep_Fall23,notes_Spring23,notes_Fall23
22,11,TT,1157,1046,,503,0.13,2.14,11.2,0.0,15.0,0.0,1.0,0.0,15.0,0.0,,
22,11,TT,1157,1046,,504,0.14,0.21,,4.0,,6.5,,0.0,,0.0,,
22,11,TT,1157,1046,,505,0.15,0.15,,3.5,,7.0,,0.0,,0.0,,
22,11,TT,1157,1046,,506,0.19,0.1,,3.0,,6.5,,0.0,,0.0,,
22,11,TT,1157,1046,,507,0.21,3.25,5.9,0.0,7.5,0.0,1.0,0.0,18.0,0.0,,
22,11,TT,1157,1046,,508,0.25,0.25,,13.0,,7.5,,1.0,,7.0,,
22,11,TT,1157,1046,,509,0.25,1.25,,12.0,,5.0,,1.0,,10.0,,
22,11,TT,1157,1046,,510,0.25,2.25,9.0,0.0,6.5,0.0,1.0,0.0,0.0,0.0,,
22,11,TT,1157,1046,,511,0.25,4.25,7.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,,
22,11,TT,1157,1046,,512,0.44,1.1,,3.5,,9.0,,0.0,,0.0,,
22,11,TT,1157,1046,,513,0.47,0.81,6.3,0.0,4.2,0.0,1.0,0.0,5.0,0.0,,
22,11,TT,1157,1046,,514,0.47,0.82,6.4,0.0,3.8,0.0,1.0,0.0,0.0,0.0,,
22,11,TT,1157,1046,,515,0.48,4.11,5.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,,
22,11,TT,1157,1046,,516,0.53,2.12,9.5,0.0,10.0,0.0,1.0,0.0,24.0,0.0,,
22,11,TT,1157,1046,,517,0.61,2.05,8.1,0.0,11.0,0.0,1.0,0.0,0.0,0.0,,
22,11,TT,1157,1046,,518,0.68,2.06,,6.5,,10.0,,0.0,,1.0,,
22,11,TT,1157,1046,,519,0.72,1.93,4.2,0.0,3.5,0.0,0.0,0.0,0.0,0.0,,
22,11,TT,1157,1046,,520,0.735,1.94,3.9,0.0,3.4,0.0,0.0,0.0,0.0,0.0,,
22,11,TT,1157,1046,,521,0.75,0.75,,11.0,,7.0,,1.0,,48.0,,
22,11,TT,1157,1046,,522,0.75,1.75,9.3,0.0,6.6,0.0,1.0,0.0,2.0,0.0,,
22,11,TT,1157,1046,,523,0.75,2.75,,5.5,,12.0,,0.0,,0.0,,
22,11,TT,1157,1046,,524,0.75,3.75,3.2,0.0,1.7,0.0,0.0,0.0,0.0,0.0,,
22,11,TT,1157,1046,,525,0.75,4.75,,6.5,,8.5,,0.0,,0.0,,
Recorded By,,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
transectId,block,type_CT_TT,originTagNum,end5mTagNum,comments,plantID,x,y,height_Spring23,height_Fall23,width_Spring23,width_Fall23,repro_Spring23,repro_Fall23,numRep_Spring23,numRep_Fall23,notes_Spring23,notes_Fall23
23,12,CT,1447,1104,,526,0.0,0.78,,6.0,,10.0,,1.0,,20.0,,
23,12,CT,1447,1104,,527,0.0,2.19,,3.0,,6.0,,0.0,,0.0,,
23,12,CT,1447,1104,,528,0.01,2.41,,7.0,,20.0,,1.0,,4.0,,
23,12,CT,1447,1104,,529,0.02,0.11,,3.0,,7.0,,0.0,,0.0,,
23,12,CT,1447,1104,,530,0.08,1.95,,3.0,,13.0,,0.0,,0.0,,
23,12,CT,1447,1104,,531,0.1,0.8,,7.0,,11.0,,1.0,,8.0,,
23,12,CT,1447,1104,,532,0.1,2.19,,8.0,,13.0,,1.0,,10.0,,
23,12,CT,1447,1104,,533,0.11,0.08,,2.0,,6.0,,0.0,,0.0,,
23,12,CT,1447,1104,,534,0.11,2.88,,1.0,,5.0,,0.0,,0.0,,
23,12,CT,1447,1104,,535,0.11,4.6,,3.0,,15.0,,1.0,,2.0,,
23,12,CT,1447,1104,,536,0.12,2.78,,1.0,,13.0,,0.0,,0.0,,
23,12,CT,1447,1104,,537,0.2,3.78,,1.0,,2.0,,0.0,,0.0,,
23,12,CT,1447,1104,,538,0.2,3.85,,2.0,,2.0,,0.0,,0.0,,
23,12,CT,1447,1104,,539,0.27,0.75,,6.0,,13.0,,1.0,,17.0,,
23,12,CT,1447,1104,,540,0.33,1.59,,3.0,,10.0,,0.0,,0.0,,
23,12,CT,1447,1104,,541,0.35,0.71,,1.0,,6.0,,0.0,,0.0,,
23,12,CT,1447,1104,,542,0.39,2.14,,3.0,,12.0,,0.0,,0.0,,
23,12,CT,1447,1104,,543,0.45,2.05,,5.0,,8.0,,1.0,,0.0,,
23,12,CT,1447,1104,,544,0.48,2.45,,9.0,,14.0,,1.0,,6.0,,
23,12,CT,1447,1104,,545,0.48,2.6,,5.0,,13.0,,1.0,,7.0,,
23,12,CT,1447,1104,,546,0.51,3.85,,10.0,,15.0,,1.0,,31.0,,
23,12,CT,1447,1104,,547,0.54,1.17,,1.0,,2.0,,0.0,,0.0,,
23,12,CT,1447,1104,,548,0.54,2.06,,2.0,,4.0,,0.0,,0.0,,
23,12,CT,1447,1104,,549,0.56,0.55,,3.0,,13.0,,0.0,,0.0,,
23,12,CT,1447,1104,,550,0.6,0.72,,2.0,,2.0,,0.0,,0.0,,
23,12,CT,1447,1104,,551,0.63,1.71,,3.0,,10.0,,0.0,,0.0,,
23,12,CT,1447,1104,,552,0.63,1.99,,2.0,,8.0,,0.0,,0.0,,
23,12,CT,1447,1104,,553,0.67,4.1,,8.0,,8.0,,1.0,,4.0,,
23,12,CT,1447,1104,,554,0.68,4.36,,4.0,,7.0,,0.0,,0.0,,
23,12,CT,1447,1104,,555,0.7,0.72,,2.0,,9.0,,0.0,,0.0,,
23,12,CT,1447,1104,,556,0.71,1.65,,5.0,,11.0,,1.0,,0.0,,
23,12,CT,1447,1104,,557,0.74,0.53,,2.0,,3.0,,0.0,,0.0,,
23,12,CT,1447,1104,,558,0.74,1.37,,1.0,,3.0,,0.0,,0.0,,
23,12,CT,1447,1104,,559,0.75,4.2,,9.0,,11.0,,1.0,,11.0,,
23,12,CT,1447,1104,,560,0.76,1.0,,5.0,,13.0,,1.0,,2.0,,
23,12,CT,1447,1104,,561,0.76,1.6,,3.0,,6.0,,0.0,,0.0,,
23,12,CT,1447,1104,,562,0.77,3.05,,2.0,,3.0,,0.0,,0.0,,
23,12,CT,1447,1104,,563,0.79,2.58,,3.0,,4.0,,0.0,,0.0,,
23,12,CT,1447,1104,,564,0.81,1.05,,3.0,,3.0,,0.0,,0.0,,
23,12,CT,1447,1104,,565,0.83,0.7,,3.0,,2.0,,0.0,,0.0,,
23,12,CT,1447,1104,,566,0.85,1.22,,11.0,,11.0,,1.0,,28.0,,
23,12,CT,1447,1104,,567,0.86,1.6,,2.0,,2.0,,0.0,,0.0,,
23,12,CT,1447,1104,,568,0.9,2.07,,1.0,,12.0,,0.0,,0.0,,
Recorded By,,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
transectId,block,type_CT_TT,originTagNum,end5mTagNum,comments,plantID,x,y,height_Spring23,height_Fall23,width_Spring23,width_Fall23,repro_Spring23,repro_Fall23,numRep_Spring23,numRep_Fall23,notes_Spring23,notes_Fall23
24,12,TT,1067,1136,,569,0.12,3.8,6.4,0.0,13.0,0.0,0.0,0.0,0.0,0.0,,
24,12,TT,1067,1136,,570,0.2,1.25,4.7,4.7,4.5,5.0,0.0,0.0,0.0,0.0,,check real height
24,12,TT,1067,1136,,571,0.25,0.25,,11.0,,5.0,,1.0,,42.0,,
24,12,TT,1067,1136,,572,0.25,2.25,8.5,8.5,9.0,10.2,1.0,1.0,10.0,5.0,,check real height
24,12,TT,1067,1136,,573,0.25,3.25,6.1,6.1,2.0,7.0,0.0,0.0,0.0,0.0,,check real height
24,12,TT,1067,1136,,574,0.25,4.25,6.8,6.8,8.0,11.5,1.0,0.0,6.0,0.0,,y closer to 2.82
24,12,TT,1067,1136,,575,0.49,3.05,5.5,0.0,4.5,0.0,1.0,0.0,0.0,0.0,,
24,12,TT,1067,1136,,576,0.55,2.35,7.1,0.0,4.5,0.0,1.0,0.0,0.0,0.0,,
24,12,TT,1067,1136,,577,0.57,3.15,10.7,0.0,10.0,0.0,1.0,0.0,0.0,0.0,,
24,12,TT,1067,1136,,578,0.75,0.75,,6.0,,7.5,,1.0,,7.0,,
24,12,TT,1067,1136,,579,0.75,1.75,,10.5,,6.5,,1.0,,7.0,,
24,12,TT,1067,1136,,580,0.75,2.75,3.5,3.5,3.2,5.3,0.0,0.0,0.0,0.0,,check real height
24,12,TT,1067,1136,,581,0.75,3.75,,11.0,,10.0,,1.0,,18.0,,
24,12,TT,1067,1136,,582,0.75,4.75,,10.0,,7.0,,1.0,,5.0,,
Recorded By,,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
transectId,block,type_CT_TT,originTagNum,end5mTagNum,comments,plantID,x,y,height_Spring23,height_Fall23,width_Spring23,width_Fall23,repro_Spring23,repro_Fall23,numRep_Spring23,numRep_Fall23,notes_Spring23,notes_Fall23
25,13,CT,1062,1140,,583,0.24,3.48,,2.0,,8.0,,0.0,,0.0,,
25,13,CT,1062,1140,,584,0.47,2.8,,1.0,,6.0,,0.0,,0.0,,
25,13,CT,1062,1140,,585,0.48,4.0,,1.0,,9.0,,0.0,,0.0,,
25,13,CT,1062,1140,,586,0.49,2.96,,2.0,,8.0,,0.0,,0.0,,
25,13,CT,1062,1140,,587,0.5,1.4,,4.0,,6.0,,1.0,,4.0,,
25,13,CT,1062,1140,,588,0.5,3.68,,3.0,,5.0,,0.0,,0.0,,
25,13,CT,1062,1140,,589,0.53,2.9,,2.0,,3.0,,0.0,,0.0,,
25,13,CT,1062,1140,,590,0.54,3.88,,6.0,,12.0,,0.0,,8.0,,
25,13,CT,1062,1140,,591,0.56,3.51,,3.0,,5.0,,0.0,,0.0,,
25,13,CT,1062,1140,,592,0.56,4.79,,7.0,,12.0,,1.0,,5.0,,
25,13,CT,1062,1140,,593,0.62,3.29,,2.0,,10.0,,0.0,,0.0,,
25,13,CT,1062,1140,,594,0.68,4.11,,6.0,,11.0,,1.0,,2.0,,
25,13,CT,1062,1140,,595,0.71,1.49,,5.0,,7.0,,1.0,,21.0,,
25,13,CT,1062,1140,,596,0.71,2.78,,2.0,,6.0,,0.0,,0.0,,
25,13,CT,1062,1140,,597,0.71,3.97,,2.0,,12.0,,0.0,,0.0,,
25,13,CT,1062,1140,,598,0.72,3.45,,2.0,,3.0,,0.0,,0.0,,
25,13,CT,1062,1140,,599,0.81,1.81,,9.0,,15.0,,1.0,,20.0,,
25,13,CT,1062,1140,,600,0.82,4.82,,5.0,,16.0,,1.0,,6.0,,
25,13,CT,1062,1140,,601,0.86,2.65,,7.0,,18.0,,0.0,,0.0,,
25,13,CT,1062,1140,,602,0.96,4.1,,9.0,,11.0,,1.0,,14.0,,
25,13,CT,1062,1140,,603,0.97,2.95,,9.0,,10.0,,1.0,,22.0,,
Recorded By,,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
transectId,block,type_CT_TT,originTagNum,end5mTagNum,comments,plantID,x,y,height_Spring23,height_Fall23,width_Spring23,width_Fall23,repro_Spring23,repro_Fall23,numRep_Spring23,numRep_Fall23,notes_Spring23,notes_Fall23
26,13,TT,1405,1010,,604,0.055,0.1,5.6,5.0,4.4,10.0,0.0,0.0,0.0,0.0,,
26,13,TT,1405,1010,,605,0.08,0.1,3.6,5.5,4.7,7.0,0.0,0.0,0.0,0.0,,
26,13,TT,1405,1010,,606,0.22,1.78,6.2,9.0,10.3,10.0,1.0,1.0,0.0,9.0,last year flower stem,
26,13,TT,1405,1010,,607,0.25,0.25,,6.0,,6.2,,1.0,,5.0,,
26,13,TT,1405,1010,,608,0.25,1.25,5.5,5.0,7.3,7.0,0.0,1.0,0.0,6.0,,
26,13,TT,1405,1010,,609,0.25,2.25,,9.5,,12.0,,1.0,,3.0,,
26,13,TT,1405,1010,,610,0.25,3.17,4.7,0.0,7.6,0.0,0.0,0.0,0.0,0.0,,
26,13,TT,1405,1010,,611,0.25,4.25,,6.0,,4.5,,1.0,,2.0,,
26,13,TT,1405,1010,,612,0.28,0.105,6.2,0.0,4.5,0.0,0.0,0.0,0.0,0.0,,
26,13,TT,1405,1010,,613,0.66,0.07,3.9,0.0,4.2,0.0,0.0,0.0,0.0,0.0,shrub in way,
26,13,TT,1405,1010,,614,0.75,0.75,,2.5,,3.0,,0.0,,0.0,,
26,13,TT,1405,1010,,615,0.75,1.75,6.0,3.5,11.0,7.0,0.0,0.0,0.0,0.0,two plants?,
26,13,TT,1405,1010,,616,0.75,2.75,8.4,6.5,9.8,8.0,1.0,0.0,0.0,0.0,,
26,13,TT,1405,1010,,617,0.75,3.75,3.2,3.0,4.8,6.0,0.0,0.0,0.0,0.0,,
26,13,TT,1405,1010,,618,0.75,4.75,,7.5,,4.8,,1.0,,10.0,,fallen pods
Recorded By,,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
transectId,block,type_CT_TT,originTagNum,end5mTagNum,comments,plantID,x,y,height_Spring23,height_Fall23,width_Spring23,width_Fall23,repro_Spring23,repro_Fall23,numRep_Spring23,numRep_Fall23,notes_Spring23,notes_Fall23
27,14,CT,292,1016,,619,0.05,1.33,,4.0,,8.0,,0.0,,0.0,,
27,14,CT,292,1016,,620,0.15,0.01,,5.0,,7.0,,1.0,,5.0,,
27,14,CT,292,1016,,621,0.21,1.49,,7.0,,9.0,,1.0,,2.0,,
27,14,CT,292,1016,,622,0.25,1.44,,2.0,,3.0,,0.0,,0.0,,
27,14,CT,292,1016,,623,0.26,1.24,,2.0,,10.0,,0.0,,0.0,,
27,14,CT,292,1016,,624,0.39,2.88,,3.0,,10.0,,0.0,,0.0,,
27,14,CT,292,1016,,625,0.44,0.74,,7.0,,8.0,,1.0,,3.0,,
27,14,CT,292,1016,,626,0.46,3.09,,3.0,,9.0,,0.0,,0.0,,
27,14,CT,292,1016,,627,0.51,3.5,,5.0,,13.0,,0.0,,0.0,,
27,14,CT,292,1016,,628,0.57,3.6,,6.0,,13.0,,1.0,,3.0,,
27,14,CT,292,1016,,629,0.58,2.6,,5.0,,12.0,,0.0,,0.0,,
Recorded By,,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
transectId,block,type_CT_TT,originTagNum,end5mTagNum,comments,plantID,x,y,height_Spring23,height_Fall23,width_Spring23,width_Fall23,repro_Spring23,repro_Fall23,numRep_Spring23,numRep_Fall23,notes_Spring23,notes_Fall23
28,14,TT,1087,1083,,630,0.25,1.25,,14.0,,9.0,,1.0,,4.0,,
28,14,TT,1087,1083,,631,0.25,2.25,,4.0,,6.5,,0.0,,0.0,,
28,14,TT,1087,1083,,632,0.25,3.25,,10.0,,6.5,,0.0,,0.0,,
28,14,TT,1087,1083,,633,0.25,4.25,5.8,0.0,7.7,0.0,1.0,0.0,1.0,0.0,dead 0626,dead
28,14,TT,1087,1083,,634,0.4,0.42,3.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,dead 0626,dead
28,14,TT,1087,1083,,635,0.75,0.75,,4.1,,8.0,,0.0,,0.0,,
28,14,TT,1087,1083,,636,0.75,1.75,4.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,,dead
28,14,TT,1087,1083,,637,0.75,2.75,,6.0,,10.0,,1.0,,0.0,,
28,14,TT,1087,1083,,638,0.75,3.75,3.6,3.0,3.5,5.0,0.0,0.0,0.0,0.0,,
28,14,TT,1087,1083,,639,0.75,4.75,2.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,dead 0626,dead
Recorded By,,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
transectId,block,type_CT_TT,originTagNum,end5mTagNum,comments,plantID,x,y,height_Spring23,height_Fall23,width_Spring23,width_Fall23,repro_Spring23,repro_Fall23,numRep_Spring23,numRep_Fall23,notes_Spring23,notes_Fall23
29,15,CT,1418,1096,,640,0.1,0.76,,2.0,,9.0,,0.0,,0.0,,
29,15,CT,1418,1096,,641,0.17,0.86,,3.0,,7.5,,0.0,,0.0,,
29,15,CT,1418,1096,,642,0.24,0.77,,3.0,,10.0,,0.0,,0.0,,
29,15,CT,1418,1096,,643,0.3,4.22,,2.0,,10.0,,0.0,,0.0,,
29,15,CT,1418,1096,,644,0.4,3.6,,9.0,,8.0,,1.0,,4.0,,
29,15,CT,1418,1096,,645,0.42,1.55,,5.0,,6.0,,1.0,,5.0,,
29,15,CT,1418,1096,,646,0.46,0.12,,4.5,,8.0,,1.0,,0.0,,
29,15,CT,1418,1096,,647,0.46,3.29,,6.0,,9.0,,1.0,,8.0,,
29,15,CT,1418,1096,,648,0.48,1.67,,6.0,,7.0,,0.0,,0.0,,
29,15,CT,1418,1096,,649,0.49,2.65,,4.0,,15.0,,0.0,,0.0,,
29,15,CT,1418,1096,,650,0.52,3.39,,7.0,,17.0,,1.0,,27.0,,
29,15,CT,1418,1096,,651,0.61,0.46,,3.0,,6.5,,0.0,,0.0,,
29,15,CT,1418,1096,,652,0.71,1.69,,2.0,,10.0,,0.0,,0.0,,
29,15,CT,1418,1096,,653,0.72,0.47,,3.0,,5.0,,0.0,,0.0,,
29,15,CT,1418,1096,,654,0.72,3.6,,1.0,,8.0,,0.0,,0.0,,
29,15,CT,1418,1096,,655,0.75,0.26,,2.5,,4.5,,0.0,,0.0,,
29,15,CT,1418,1096,,656,0.75,1.99,,5.0,,8.0,,0.0,,0.0,,
Recorded By,,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
transectId,block,type_CT_TT,originTagNum,end5mTagNum,comments,plantID,x,y,height_Spring23,height_Fall23,width_Spring23,width_Fall23,repro_Spring23,repro_Fall23,numRep_Spring23,numRep_Fall23,notes_Spring23,notes_Fall23
30,15,TT,1030,1089,,657,0.25,0.25,6.0,6.0,12.1,12.1,0.0,0.0,0.0,0.0,,dead 20230626
30,15,TT,1030,1089,,658,0.25,1.25,,11.0,,8.0,,1.0,,19.0,,
30,15,TT,1030,1089,,659,0.25,2.25,,12.0,,8.0,,1.0,,56.0,,fallen pods
30,15,TT,1030,1089,,660,0.25,3.25,,6.5,,10.2,,0.0,,0.0,,
30,15,TT,1030,1089,,661,0.25,4.25,5.0,5.0,7.3,7.3,0.0,0.0,0.0,0.0,,not found
30,15,TT,1030,1089,,662,0.75,0.75,3.5,3.5,3.2,3.2,0.0,0.0,0.0,0.0,dead 0626,not found
30,15,TT,1030,1089,,663,0.75,1.75,3.9,1.5,3.8,3.0,0.0,0.0,0.0,0.0,,
30,15,TT,1030,1089,,664,0.75,2.75,,8.2,,6.8,,1.0,,6.0,,
30,15,TT,1030,1089,,665,0.75,3.75,,9.0,,7.0,,1.0,,7.0,,
30,15,TT,1030,1089,,666,0.75,4.75,3.5,3.0,4.7,4.0,0.0,0.0,0.0,0.0,,
Recorded By,,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
transectId,block,type_CT_TT,originTagNum,end5mTagNum,comments,plantID,x,y,height_Spring23,height_Fall23,width_Spring23,width_Fall23,repro_Spring23,repro_Fall23,numRep_Spring23,numRep_Fall23,notes_Spring23,notes_Fall23
31,16,CT,1018,1153,,667,0.05,1.72,,8.0,,12.0,,1.0,,21.0,,
31,16,CT,1018,1153,,668,0.18,2.73,,9.0,,14.0,,1.0,,38.0,,
31,16,CT,1018,1153,,669,0.2,0.35,,3.0,,10.0,,0.0,,0.0,,
31,16,CT,1018,1153,,670,0.2,2.2,,4.0,,8.0,,1.0,,3.0,,
31,16,CT,1018,1153,,671,0.24,0.89,,2.0,,6.0,,0.0,,0.0,,
31,16,CT,1018,1153,,672,0.26,0.49,,11.0,,13.0,,1.0,,14.0,,
31,16,CT,1018,1153,,673,0.28,2.46,,4.0,,7.0,,0.0,,0.0,,
31,16,CT,1018,1153,,674,0.29,2.09,,4.0,,10.0,,0.0,,0.0,,
31,16,CT,1018,1153,,675,0.3,1.99,,1.0,,11.0,,0.0,,0.0,,
31,16,CT,1018,1153,,676,0.32,0.75,,2.0,,9.0,,0.0,,0.0,,
31,16,CT,1018,1153,,677,0.32,0.94,,3.0,,8.0,,0.0,,0.0,,
31,16,CT,1018,1153,,678,0.32,2.55,,3.0,,5.0,,0.0,,0.0,,
31,16,CT,1018,1153,,679,0.33,1.52,,10.0,,14.0,,1.0,,22.0,,
31,16,CT,1018,1153,,680,0.37,1.65,,3.0,,9.0,,1.0,,7.0,,
31,16,CT,1018,1153,,681,0.38,2.39,,13.0,,16.0,,1.0,,73.0,,
31,16,CT,1018,1153,,682,0.4,0.23,,5.0,,8.0,,1.0,,9.0,,
31,16,CT,1018,1153,,683,0.41,2.81,,2.0,,6.0,,0.0,,0.0,,
31,16,CT,1018,1153,,684,0.42,2.13,,6.0,,12.0,,0.0,,0.0,,
31,16,CT,1018,1153,,685,0.44,0.55,,6.0,,8.0,,1.0,,8.0,,
31,16,CT,1018,1153,,686,0.45,2.05,,10.0,,8.0,,1.0,,13.0,,
31,16,CT,1018,1153,,687,0.53,1.53,,7.0,,6.0,,1.0,,7.0,,
31,16,CT,1018,1153,,688,0.54,1.71,,6.0,,11.0,,1.0,,6.0,,
31,16,CT,1018,1153,,689,0.58,1.02,,3.0,,7.0,,0.0,,0.0,,
31,16,CT,1018,1153,,690,0.63,0.01,,3.0,,8.5,,0.0,,0.0,,
31,16,CT,1018,1153,,691,0.72,1.71,,10.0,,16.0,,1.0,,15.0,,
31,16,CT,1018,1153,,692,0.76,1.19,,10.0,,10.0,,1.0,,8.0,,
31,16,CT,1018,1153,,693,0.89,0.19,,6.0,,10.0,,1.0,,6.0,,
Recorded By,,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
transectId,block,type_CT_TT,originTagNum,end5mTagNum,comments,plantID,x,y,height_Spring23,height_Fall23,width_Spring23,width_Fall23,repro_Spring23,repro_Fall23,numRep_Spring23,numRep_Fall23,notes_Spring23,notes_Fall23
32,16,TT,1071,1068,,694,0.22,1.27,,3.0,,6.0,,0.0,,0.0,,
32,16,TT,1071,1068,,695,0.25,0.25,4.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,dead 0626,dead
32,16,TT,1071,1068,,696,0.25,1.25,5.1,3.0,3.7,3.5,0.0,0.0,0.0,0.0,,
32,16,TT,1071,1068,,697,0.25,2.25,,3.5,,6.5,,0.0,,0.0,,
32,16,TT,1071,1068,,698,0.25,3.25,4.9,4.0,4.5,6.0,0.0,0.0,0.0,0.0,,
32,16,TT,1071,1068,,699,0.25,4.45,7.0,7.0,8.7,8.7,0.0,0.0,0.0,0.0,,
32,16,TT,1071,1068,,700,0.29,3.27,,4.0,,6.0,,0.0,,0.0,,
32,16,TT,1071,1068,,701,0.29,4.27,,4.5,,5.0,,0.0,,0.0,,
32,16,TT,1071,1068,,702,0.75,0.75,,11.0,,15.0,,1.0,,8.0,,
32,16,TT,1071,1068,,703,0.75,1.75,,6.5,,12.0,,1.0,,3.0,,
